*,*,InventoryPlayer,func_210_c,decrementAnimations,"Decrement the number of animations remaining. Only called on client side. This is used to handle the animation of receiving a block."
*,*,InventoryPlayer,func_211_b,damageArmor,"Damages armor in each slot by the specified amount."
*,*,TileEntityMobSpawner,func_195_a,anyPlayerInRange,"Returns true if there is a player in range (using World.getClosestPlayer)"
*,*,TileEntityFurnace,func_194_a,getItemBurnTime,"Returns the number of ticks that the supplied fuel item will keep the furnace burning, or 0 if the item isn't fuel"
*,*,TileEntityMobSpawner,func_196_d,updateDelay,"Sets the delay before a new spawn (base delay of 200 + random number up to 600)."
*,*,TileEntityFurnace,func_191_e,isBurning,"Returns true if the furnace is currently burning"
*,*,TileEntityFurnace,func_193_g,canSmelt,"Returns true if the furnace can smelt an item, i.e. has a source item, destination stack isn't full, etc."
*,*,MaterialLogic,func_219_b,getCanBlockGrass,"Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true"
*,*,World,func_520_e,updateEntity,"*"
*,*,Entity,func_85_a,newFloatNBTList,"Returns a new NBTTagList filled with the specified floats"
*,*,NetServerHandler,func_43_c,kickPlayer,"Kick the offending player and give a reason why"
*,*,ItemStack,func_570_a,writeToNBT,"Write the stack fields to a NBT object. Return the new NBT object."
*,*,AxisAlignedBB,func_693_b,getBoundingBoxFromPool,"Returns a bounding box with the specified bounds from the pool.  Args: minX, minY, minZ, maxX, maxY, maxZ"
*,*,PlayerListBox,func_690_a,update,"Updates the Jlist with a new model."
*,*,NetServerHandler,func_41_a,teleportTo,"Teleports the player to the specified destination and rotation"
*,*,AxisAlignedBB,func_696_c,getOffsetBoundingBox,"Returns a bounding box offseted by the specified vector (if negative numbers are given it will shrink). Args: x, y, z"
*,*,AxisAlignedBB,func_697_a,isVecInYZ,"Checks if the specified vector is within the YZ dimensions of the bounding box. Args: Vec3D"
*,*,AxisAlignedBB,func_695_c,setBounds,"Sets the bounds of the bounding box. Args: minX, minY, minZ, maxX, maxY, maxZ"
*,*,NetServerHandler,func_11_a,handleBlockItemSwitch,"*"
*,*,TileEntityNote,func_21074_a,triggerNote,"plays the stored note"
*,*,World,func_513_l,removeBlockTileEntity,"Removes the TileEntity for a given block in X,Y,Z coordinates"
*,*,World,func_512_a,getSavedLightValue,"Returns saved light value without taking into account the time of day.  Either looks in the sky light map or block light map based on the enumSkyBlock arg."
*,*,EntitySheep,func_21070_a,setFleeceColor,"*"
*,*,World,func_517_a,getBlockLightValue_do,"Gets the light value of a block location. This is the actual function that gets the value and has a bool flag that indicates if its a half step block to get the maximum light value of a direct neighboring block (left, right, forward, back, and up)"
*,*,EntityPlayerMP,func_21072_a,displayGUIDispenser,"Displays the dipsenser GUI for the passed in dispenser entity. Args: TileEntityDispenser"
*,*,World,func_450_b,getEntitiesWithinAABBExcludingEntity,"Will get all entities within the specified AABB excluding the one passed into it. Args: entityToExclude, aabb"
*,*,Entity,func_103_e,getDistance,"Gets the distance to the position. Args: x, y, z"
*,*,Explosion,func_12023_a,doExplosion,"destroy blocks and add fire"
*,*,WatchableObject,func_21170_d,getWatching,"*"
*,*,Entity,func_9059_p,isSneaking,"Returns if this entity is sneaking."
*,*,WatchableObject,func_21172_a,getDataValueId,"*"
*,*,World,func_457_a,getEntitiesWithinAABB,"Returns all entities of the specified class type which intersect with the AABB. Args: entityClass, aabb"
*,*,World,func_459_b,updateEntities,"Updates (and cleans up) entities and tile entities"
*,*,Entity,func_108_b,getEntityBrightness,"Gets how bright this entity is."
*,*,Entity,func_109_s,getEntityString,"*"
*,*,EnumToolMaterial,func_21178_c,getDamageVsEntity,"Returns the damage against a given entity."
*,*,EnumToolMaterial,func_21179_b,getEfficiencyOnProperMaterial,"The strength of this tool material against blocks which it is effective against."
*,*,ItemTool,func_9201_a,hitEntity,"*"
*,*,EntityGhast,func_6098_f,getDeathSound,"Returns the sound this mob makes on death."
*,*,BlockLeaves,func_6091_h,removeLeaves,"*"
*,*,BlockRedstoneTorch,func_280_a,checkForBurnout,"*"
*,*,BlockSoil,func_283_h,isWaterNearby,"returns true if there's water nearby (x-4 to x+4, y to y+1, k-4 to k+4)"
*,*,EmptyChunk,func_352_a,setChunkBlockTileEntity,"Sets the TileEntity for a given block in this chunk"
*,*,BlockSand,func_285_g,canFallBelow,"Checks to see if the sand can fall into the block below it"
*,*,BlockSand,func_284_h,tryToFall,"If there is space to fall below will start this block falling"
*,*,BlockJukeBox,func_286_f,ejectRecord,"Ejects the current record inside of the jukebox"
*,*,World,func_12013_a,createExplosion,"*"
*,*,World,func_519_b,markBlocksDirty,"*"
*,*,Block,func_20037_a,setBlockName,"set name of block from language file"
*,*,NBTTagCompound,func_407_k,getTagList,"Retrieves a NBTTagList subtag matching the specified key, or a new empty NBTTagList if no such key was stored."
*,*,EntityTracker,func_609_a,sendPacketToTrackedPlayersAndTrackedEntity,"*"
*,*,EmptyChunk,func_359_e,removeChunkBlockTileEntity,"*"
*,*,EmptyChunk,func_358_c,onChunkLoad,"*"
*,*,EntityTrackerEntry,func_605_a,updatePlayerList,"*"
*,*,EntityTrackerEntry,func_604_a,sendDestroyEntityPacketToTrackedPlayers,"*"
*,*,EmptyChunk,func_354_c,getBlockLightValue,"Gets the amount of light on a block taking into account sunlight"
*,*,MinecartTrackLogic,func_600_a,getNAdjacentTracks,"get number of adjacent tracks"
*,*,EmptyChunk,func_351_a,isAtLocation,"*"
*,*,EntityTrackerEntry,func_602_b,getSpawnPacket,"*"
*,*,EntityPlayerMP,func_20058_J,updateHeldItem,"updates item held by mouse, This method always returns before doing anything..."
*,*,NetHandler,func_8_a,handleDestroyEntity,"*"
*,*,NetHandler,func_4_a,handleMapChunk,"*"
*,*,BlockFluids,func_299_b,setFluidHeight,"Calculates the height of a fluid from its metadata"
*,*,ICrafting,func_20054_a,updateCraftingInventory,"update the crafting window inventory with the items in the list"
*,*,ICrafting,func_20056_a,updateCraftingInventoryInfo,"send information about the crafting inventory to the client(currently only for furnace times)"
*,*,NBTTagCompound,func_401_h,getString,"Retrieves a string value using the specified key, or an empty string if no such key was stored."
*,*,BlockChest,func_297_g,isThereANeighborChest,"Checks the neighbor blocks to see if there is a chest there. Args: world, x, y, z"
*,*,Item,func_9202_b,saddleEntity,"saddles an entity"
*,*,Vec3D,func_763_b,getIntermediateWithYValue,"Returns a new vector with y value equal to the second parameter, along the line between this vector and the passed in vector, or null if not possible."
*,*,Entity,func_88_c,moveEntity,"Tries to moves the entity by the passed in displacement. Args: x, y, z"
*,*,NetLoginHandler,func_6007_b,doLogin,"Processes the login packet and sends response packets to the user."
*,*,NetLoginHandler,func_6004_a,handleHandshake,"*"
*,*,EntityPlayerMP,func_137_a,heal,"Heal living entity (param: amount of half-hearts)"
*,*,World,func_516_a,canBlockBePlacedAt,"*"
*,*,AxisAlignedBB,func_710_a,calculateXOffset,"if instance and the argument bounding boxes overlap in the Y and Z dimensions, calculate the offset between them in the X dimension.  return var2 if the bounding boxes do not overlap or if var2 is closer to 0 then the calculated offset.  Otherwise return the calculated offset."
*,*,ServerConfigurationManager,func_636_a,sentTileEntityToPlayer,"sends a tilentity to the player name specified"
*,*,PathEntity,func_728_a,incrementPathIndex,"Directs this path to the next point in its array"
*,*,MinecraftServer,func_6008_d,startServer,"Initialises the server and starts it."
*,*,MinecraftServer,func_6009_a,getFile,"Returns a File object from the specified string."
*,*,ServerConfigurationManager,func_22159_a,banPlayer,"add this player to the banned player list and save the ban list"
*,*,PathEntity,func_729_b,isFinished,"Returns true if this path has reached the end"
*,*,Pathfinder,func_657_a,createEntityPathTo,"Creates a path from one entity to another within a minimum distance"
*,*,ServerConfigurationManager,func_621_a,sendPacketToPlayer,"sends a packet to the player with the name specified"
*,*,ServerConfigurationManager,func_9242_d,recreatePlayerEntity,"Called on respawn"
*,*,ServerConfigurationManager,func_9245_g,loadBannedList,"loads the list of banned players"
*,*,ServerConfigurationManager,func_9249_i,loadOps,"loads the ops from the ops file"
*,*,ServerConfigurationManager,func_9248_h,saveBannedList,"saves the list of banned players"
*,*,Entity,func_4040_n,setOnFireFromLava,"Called whenever the entity is walking inside of lava."
*,*,PropertyManager,func_722_a,getIntProperty,"Returns an integer property. If the property doesn't exist the default is returned."
*,*,Entity,func_4042_C,setInPortal,"Called by portal blocks when an entity is within it."
*,*,EntityLiving,func_4043_o,kill,"sets the dead flag. Used when you fall off the bottom of the world."
*,*,CraftingInventoryFurnaceCB,func_20128_a,onCraftGuiOpened,""
*,*,EntityGhast,func_4045_i,getMaxSpawnedInChunk,"Will return how many at most can spawn in a chunk at once."
*,*,EntityGhast,func_4046_a,isCourseTraversable,"True if the ghast has an unobstructed line of travel to the waypoint."
*,*,PropertyManager,func_723_a,generateNewProperties,"Generates a new properties file."
*,*,EntityPlayer,func_4048_a,displayGUIEditSign,"Displays the GUI for editing a sign. Args: tileEntitySign"
*,*,Item,func_4049_a,setIconIndex,"Sets the icon index for this item. Returns the item."
*,*,CraftingInventoryFurnaceCB,func_20126_b,canInteractWith,""
*,*,CraftingInventoryCB,func_20120_a,getSlot,"retrieve the slot from the crafting inventory"
*,*,CraftingInventoryCB,func_20121_a,onCraftMatrixChanged,"Callback for when the crafting matrix is changed."
*,*,CraftingInventoryCB,func_20122_a,addSlot,"adds the slot to the inventory it is in"
*,*,CraftingInventoryCB,func_20123_a,placeItem,"place item in the given slot return the stack that should be left in your mouse"
*,*,PathEntity,func_727_a,getPosition,"Gets the position that an entity should be at in the current point in the path"
*,*,Entity,func_21040_a,entityDropItem,"Drops an item at the position of the entity."
*,*,EntityTracker,func_9238_a,removeTrackedPlayerSymmetric,"*"
*,*,ServerConfigurationManager,func_9239_j,saveOps,"saves the ops to the ops file"
*,*,CraftingInventoryCB,func_20129_a,setCanCraft,"sets whether the player can craft in this inventory or not"
*,*,EntityPlayerMP,func_20059_K,closeCraftingGui,"close the current crafting gui"
*,*,World,func_486_a,rayTraceBlocks,"ray traces all blocks, including non-collideable ones"
*,*,World,func_485_a,saveWorld,"*"
*,*,ChunkProviderLoadOrGenerate,func_370_b,saveChunk,"Save a given Chunk, recording the time in lastSaveTime"
*,*,Entity,func_9060_u,setBeenAttacked,"Sets that this entity has been attacked."
*,*,World,func_481_a,getCollidingBoundingBoxes,"Returns a list of bounding boxes that collide with aabb excluding the passed in entity's collision. Args: entity, aabb"
*,*,Block,func_231_a,setTickOnLoad,"Sets whether this block type will tick on loading the block or not"
*,*,EntityPigZombie,func_4047_h,becomeAngryAt,"Causes this PigZombie to become angry at the supplied Entity (which will be a player)."
*,*,EntityPlayer,func_9146_h,attackTargetEntityWithCurrentItem,"Attacks for the player the targeted entity with the currently equipped item.  The equipped item has hitEntity called on it. Args: targetEntity"
*,*,World,func_489_j,isBlockIndirectlyProvidingPowerTo,"Is a block next to you getting powered (if its an attachable block) or is it providing power directly to you.  Args: x, y, z, direction"
*,*,EntityPlayer,func_9145_g,useCurrentItemOnEntity,"Uses the currently equipped item on the specified entity. Args: entity"
*,*,CraftingInventoryCB,func_20124_c,getCanCraft,"gets whether or not the player can craft in this inventory or not"
*,*,CraftingInventoryFurnaceCB,func_20125_a,updateCraftingMatrix,"update the crafting matrix"
*,*,BlockPressurePlate,func_234_b,onNeighborBlockChange,"Lets the block know when one of its neighbor changes. Doesn't know which neighbor changed (coordinates passed are their own) Args: x, y, z, blockID"
*,*,InventoryPlayer,func_212_e,getTotalArmorValue,"Based on the damage values and maximum damage values of each armor item, returns the current armor value."
*,*,BlockRedstoneOre,func_235_b,onBlockClicked,"Called when the block is clicked by a player. Args: x, y, z, entityPlayer"
*,*,MCHashTable,func_555_a,getSlotIndex,"Computes the index of the slot for the hash and slot count passed in."
*,*,NextTickListEntry,func_734_a,comparer,"Compares this tick entry to another tick entry for sorting purposes. Compared first based on the scheduled time and second based on tickEntryID."
*,*,MCHashTable,func_557_e,removeEntry,"Removes the specified entry from the map and returns it"
*,*,MCHashTable,func_556_b,containsItem,"Returns true if this hash table contains the specified item."
*,*,Path,func_418_c,isPathEmpty,"Returns true if this path contains no points"
*,*,MCHashTable,func_550_a,lookup,"Returns the object associated to a key"
*,*,MCHashTable,func_552_h,grow,"Increases the number of hash slots"
*,*,Path,func_414_a,changeDistance,"Changes the provided point's distance to target"
*,*,Path,func_415_b,dequeue,"Returns and removes the first point in the path"
*,*,Path,func_416_b,sortForward,"Sorts a point to the right"
*,*,Path,func_417_a,clearPath,"Clears the path"
*,*,HashEntry,func_559_a,getHash,"*"
*,*,HashEntry,func_558_b,getValue,"*"
*,*,Path,func_412_a,sortBack,"Sorts a point to the left"
*,*,Path,func_413_a,addPoint,"Adds a point to the path"
*,*,BlockPressurePlate,func_238_d,isIndirectlyPoweringTo,"Is this block indirectly powering the block on the specified side"
*,*,ServerConfigurationManager,func_619_a,login,"Called when a player tries to login. Checks whether they are banned/server is full etc."
*,*,BlockPressurePlate,func_239_b,isPoweringTo,"Is this block powering the block on the specified side"
*,*,Item,func_21093_a,setContainerItem,"*"
*,*,ItemInWorldManager,func_327_a,activeBlockOrUseItem,"Will either active a block (if there is one at the given location), otherwise will try to use the item being hold"
*,*,Item,func_21091_a,setHasSubtypes,"*"
*,*,Item,func_21090_d,setMaxDamage,"set max damage of an Item"
*,*,ItemInWorldManager,func_323_b,removeBlock,"Removes a block and triggers the appropriate events"
*,*,ServerConfigurationManager,func_639_g,isOp,"Returns true if the player is an OP, false otherwise."
*,*,EmptyChunk,func_329_a,getEntitiesWithinAABBForEntity,"Fills the given list of all entities that intersect within the given bounding box that aren't the passed entity Args: entity, aabb, listToFill"
*,*,EmptyChunk,func_344_a,getBlockID,"Return the ID of a block in the chunk."
*,*,EmptyChunk,func_345_b,setBlockMetadata,"Set the metadata of a block in the chunk"
*,*,EmptyChunk,func_350_b,removeEntity,"removes entity usint its y chunk coordinate as its index"
*,*,MathHelper,func_581_a,abs_max,"Maximum of the absolute value of two numbers."
*,*,EmptyChunk,func_346_a,setBlockIDWithMetadata,"Sets a blockID of a position within a chunk with metadata. Args: x, y, z, blockID, metadata"
*,*,MathHelper,func_585_a,sin,"sin looked up in a table"
*,*,EmptyChunk,func_347_a,needsSaving,"Returns true if this Chunk needs to be saved"
*,*,World,func_451_k,getBlockTileEntity,"Returns the TileEntity associated with a given block in X,Y,Z coordinates, or null if no TileEntity exists"
*,*,ServerConfigurationManager,func_616_c,playerLoggedOut,"Called when a player disconnects from the game. Writes player data to disk and removes them from the world."
*,*,ServerConfigurationManager,func_617_d,savePlayerStates,"Saves all of the player's states"
*,*,BlockLeaves,func_252_a,idDropped,"Returns the ID of the items to drop on destruction."
*,*,BlockPortal,func_253_a,shouldSideBeRendered,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
*,*,BlockPressurePlate,func_250_e,onBlockAdded,"Called whenever the block is added into the world. Args: world, x, y, z"
*,*,World,func_523_c,isBoundingBoxBurning,"*"
*,*,World,func_524_b,isAABBInMaterial,"checks if the given AABB is in the material given. Used while swimming."
*,*,World,func_525_b,getChunkFromChunkCoords,"Returns back a chunk looked up by chunk coordinates Args: x, y"
*,*,World,func_526_a,entityJoinedWorld,"Called when an entity is spawned in the world. This includes players."
*,*,BlockLadder,func_255_c,onBlockPlaced,"Called when a block is placed using an item. Used often for taking the facing and figuring out how to position the item. Args: x, y, z, facing"
*,*,World,func_528_f,getFirstUncoveredBlock,"Returns the block ID of the first block at this (x,z) location with air above it, searching from sea level upwards."
*,*,World,func_529_b,setLightValue,"Sets the light value either into the sky map or block map depending on if enumSkyBlock is set to sky or block. Args: enumSkyBlock, x, y, z, lightValue"
*,*,EntityPlayerMP,func_153_y,onLivingUpdate,"Called frequently so the entity can update its state every tick as required. For example, zombies and skeletons use this to react to sunlight and start to burn."
*,*,BlockPressurePlate,func_259_a,canPlaceBlockAt,"Checks to see if its valid to put this block at the specified coordinates. Args: world, x, y, z"
*,*,EntityAnimals,func_155_a,getCanSpawnHere,"Checks if the entity's current position is a valid location to spawn this entity."
*,*,EntitySpider,func_157_a,attackEntity,"Basic mob attack. Default to touch of death in EntityCreature. Overridden by each mob to define their attack."
*,*,EntityLiving,func_156_D,spawnExplosionParticle,"*"
*,*,ServerConfigurationManager,func_22162_c,banIP,"add the ip to the banned ip list and save ban list"
*,*,Slot,func_20095_a,isItemValid,"Check if the stack is a valid item for this slot."
*,*,ServerConfigurationManager,func_22160_n,saveWhiteList,"Saves the white list file"
*,*,ItemStack,func_21128_e,getHasSubtypes,"*"
*,*,Slot,func_20090_a,isHere,"returns true if the slot exists in the given inventory and location"
*,*,Slot,func_20092_c,getStack,"Helper fnct to get the stack in the slot."
*,*,ServerConfigurationManager,func_22165_f,deopPlayer,"remove the player from the op list and save list"
*,*,NetworkManager,func_740_b,isServerTerminating,"Is the server terminating? Client side aways returns false."
*,*,NetworkManager,func_741_f,readPacket,"Reads a single packet from the input stream and adds it to the read queue. If no packet is read, it shuts down the network."
*,*,ServerConfigurationManager,func_22168_m,loadWhiteList,"Loads the white list file"
*,*,NetworkManager,func_744_d,getNumChunkDataPackets,"Returns the number of chunk data packets waiting to be sent."
*,*,NetworkManager,func_745_a,addToSendQueue,"Adds the packet to the correct send queue (chunk data packets go to a separate queue)."
*,*,NetworkManager,func_746_e,sendPacket,"Sends a data packet if there is one to send, or sends a chunk data packet if there is one and the counter is up, or does nothing. If it sends a packet, it sleeps for 10ms."
*,*,NetworkManager,func_747_a,processReadPackets,"Checks timeouts and processes all pending read packets."
*,*,Pathfinder,func_655_a,openPoint,"Returns a mapped point or creates and adds one"
*,*,NoiseGeneratorPerlin,func_643_a,generateNoise,"*"
*,*,World,func_453_a,isDaytime,"Checks whether its daytime by seeing if the light subtracted from the skylight is less than 4"
*,*,EntitySnowball,func_21044_a,entityInit,"*"
*,*,ConsoleCommandHandler,func_22114_a,handleCommand,"handles the command that was issued by an Op/Console"
*,*,ConsoleCommandHandler,func_22111_a,showHelp,"*"
*,*,ChunkProviderLoadOrGenerate,func_371_a,saveExtraChunkData,"Save extra data associated with this Chunk not normally saved during autosave, only during chunk unload.  Currently unused."
*,*,PathPoint,func_731_a,distanceTo,"Returns the linear distance to another path point"
*,*,PathPoint,func_730_a,isAssigned,"Returns true if this point has already been assigned to a path"
*,*,NextTickListEntry,func_733_a,setScheduledTime,"Sets the scheduled time for this tick entry"
*,*,World,func_522_a,checkIfAABBIsClear,"*"
*,*,NetHandler,func_4004_a,handlePickupSpawn,"*"
*,*,FontAllowedCharacters,func_20161_a,getAllowedCharacters,"Load the font.txt resource file, that is on UTF-8 format. This file contains the characters that minecraft can render Strings on screen."
*,*,NetHandler,func_4006_a,handleMobSpawn,"*"
*,*,Entity,func_86_a,setPosition,"Sets the x,y,z of the entity from the given parameters. Also seems to set up a bounding box."
*,*,EntityFireball,func_121_a,attackEntityFrom,"Called when the entity is attacked."
*,*,IRecipe,func_20165_a,getRecipeSize,"Returns the size of the recipe area"
*,*,NetHandler,func_4002_a,handleNamedEntitySpawn,"*"
*,*,NetHandler,func_4003_a,handleVehicleSpawn,"*"
*,*,NetServerHandler,func_20006_a,handleCraftingGuiClosedPacked,""
*,*,World,func_455_j,getLightBrightness,"Returns how bright the block is shown as which is the block's light value looked up in a lookup table (light values aren't linear for brihgtness). Args: x, y, z"
*,*,NBTTagFloat,func_379_a,getType,"Gets the type byte for the tag."
*,*,NBTBase,func_378_a,createTagOfType,"Creates and returns a new tag of the specified type, or null if invalid."
*,*,WorldProviderHell,func_4092_a,canCoordinateBeSpawn,"Will check if the x, z position specified is alright to be set as the map spawn point"
*,*,WorldProviderHell,func_4090_a,registerWorldChunkManager,"*"
*,*,World,func_456_a,getClosestPlayer,"Gets the closest player to the point within the specified distance (distance can be set to less than 0 to not limit the distance). Args: x, y, z, dist"
*,*,World,func_487_a,countEntities,"Counts how many entities of an entity class exist in the world. Args: entityClass"
*,*,Slot,func_20091_b,onPickupFromSlot,"Called when the player picks up an item from an inventory slot"
*,*,WorldInfo,func_22189_e,getSpawnZ,"*"
*,*,MobSpawnerBase,func_4079_b,setColor,"*"
*,*,MobSpawnerBase,func_4078_a,getBiome,"*"
*,*,World,func_4073_g,doRandomUpdateTicks,"plays random cave ambient sounds and runs updateTick on random blocks within each chunk in the vacinity of a player"
*,*,World,func_4072_a,addWorldAccess,"Adds a IWorldAccess to the list of worldAccesses"
*,*,World,func_4075_e,findTopSolidBlock,"Finds the highest block on the x, z coordinate that is solid and returns its y coord. Args x, z"
*,*,World,func_4074_a,updateEntityWithOptionalForce,"*"
*,*,World,func_4077_a,getWorldChunkManager,"*"
*,*,World,func_482_a,getPathToEntity,"*"
*,*,DataWatcher,func_21152_a,writeWatchableObjects,"*"
*,*,BlockLeaves,func_244_a,quantityDropped,"Returns the quantity of items to drop on block destruction."
*,*,BlockStairs,func_247_a_,dropBlockAsItem,"Drops the specified block items"
*,*,BlockSnow,func_12007_g,harvestBlock,"*"
*,*,World,func_530_e,blockExists,"*"
*,*,EntityPlayerMP,func_22069_a,setMovementType,"sets the kind of movement the player is doing"
*,*,WorldInfo,func_22181_a,setSpawnPosition,"Sets the spawn (zone) position"
*,*,DataWatcher,func_21156_a,getWatchableObjectByte,"gets the bytevalue of a watchable object"
*,*,EntityPlayer,func_22065_F,isPlayerFullyAsleep,"*"
*,*,EntityPlayer,func_22063_l,inBed,"check if the player is currently in a bed"
*,*,NetLoginHandler,func_6001_a,registerPacket,"*"
*,*,EntityPlayerMP,func_22060_a,goToSleep,"puts player to sleep on specified bed if possible"
*,*,EntityPlayer,func_162_a,joinEntityItemWithWorld,"Joins the passed in entity item with the world. Args: entityItem"
*,*,EntityPlayerMP,func_163_c,onItemPickup,"Called whenever an item is picked up from walking over it. Args: pickedUpEntity, stackSize"
*,*,EntityPlayer,func_164_C,destroyCurrentEquippedItem,"Destroys the currently equipped item from the player's inventory."
*,*,EntityPlayer,func_165_a,getCurrentPlayerStrVsBlock,"Returns how strong the player is against the specified block at this moment"
*,*,EntityPlayerMP,func_166_a,displayGUIChest,"Displays the GUI for interacting with a chest inventory. Args: chestInventory"
*,*,EntityPlayer,func_167_b,canHarvestBlock,"Checks if the player has the ability to harvest a block (checks current inventory item for a tool if necessary)"
*,*,EntityPlayerMP,func_168_z,swingItem,"Swings the item the player is holding."
*,*,EntityPlayer,func_169_a,dropPlayerItemWithRandomChoice,"*"
*,*,NetServerHandler,func_4009_a,handleKickDisconnect,"*"
*,*,DataWatcher,func_21155_b,updateObject,"updates an already existing object"
*,*,WorldManager,func_687_a,spawnParticle,"Spawns a particle. Arg: particleType, x, y, z, velX, velY, velZ"
*,*,WatchableObject,func_21168_b,getObject,"*"
*,*,AxisAlignedBB,func_698_a,getBoundingBox,"Returns a bounding box with the specified bounds. Args: minX, minY, minZ, maxX, maxY, maxZ"
*,*,BlockFluids,func_243_a,canCollideCheck,"Returns whether this block is collideable based on the arguments passed in Args: blockMetaData, unknownFlag"
*,*,WorldManager,func_681_a,obtainEntitySkin,"*"
*,*,NetworkManager,func_753_a,networkShutdown,"Shuts down the network with the specified reason. Closes all streams and sockets, spawns NetworkMasterThread to stop reading and writing threads."
*,*,ItemStack,func_569_a,getItem,"Returns the object corresponding to the stack."
*,*,WorldManager,func_685_a,markBlockRangeNeedsUpdate,"*"
*,*,WorldManager,func_684_a,updateAllRenderers,"*"
*,*,WatchableObject,func_21169_c,getObjectType,"*"
*,*,WorldManager,func_686_a,doNothingWithTileEntity,"In all implementations, this method does nothing."
*,*,ItemStack,func_568_a,hitBlock,"Calls the corresponding fct in di"
*,*,EntityList,func_564_b,getEntityString,"gets the string representation of a specific entity"
*,*,EntityList,func_565_a,getEntityID,"gets the entityID of a specific entity"
*,*,EntityList,func_566_a,createEntityFromNBT,"create a new instance of an entity from NBT store"
*,*,EntityList,func_567_a,createEntityInWorld,"Creates an entity of the given name in the world."
*,*,WorldManager,func_689_a,playSound,"Plays the specified sound. Arg: x, y, z, soundName, unknown1, unknown2"
*,*,WorldManager,func_688_b,releaseEntitySkin,"Decrement the reference counter for this entity's skin image data"
*,*,NibbleArray,func_562_a,getNibble,"Returns the nibble of data corresponding to the passed in i,j,k. j is at most 6 bits, k is at most 4."
*,*,EntityList,func_563_a,addMapping,"adds a mapping between Entity classes and both a string representation and an ID"
*,*,ItemTool,func_9203_a,getDamageVsEntity,"*"
*,*,EntityLiving,func_143_a,knockBack,"knocks back this entity"
*,*,EntityTracker,func_607_a,updateTrackedEntities,"*"
*,*,ChunkCache,func_445_d,isBlockOpaqueCube,"Returns true if the block at the specified coordinates is an opaque cube. Args: x, y, z"
*,*,World,func_449_g,notifyBlocksOfNeighborChange,"Notifies neighboring blocks that this specified block changed  Args: x, y, z, blockID"
*,*,World,func_448_i,isBlockProvidingPowerTo,"Is this block powering in the specified direction Args: x, y, z, direction"
*,*,EntityItem,func_119_o,handleWaterMovement,"Returns if this entity is in water and will end up adding the waters velocity to the entity"
*,*,EntityPlayer,func_118_j,setEntityDead,"Will get destroyed next tick"
*,*,AxisAlignedBB,func_704_a,intersectsWith,"Returns whether the given bounding box intersects with this one. Args: axisAlignedBB"
*,*,AxisAlignedBB,func_705_b,isVecInXZ,"Checks if the specified vector is within the XZ dimensions of the bounding box. Args: Vec3D"
*,*,MapGenCaves,func_668_a,releaseEntitySkin,"Decrement the reference counter for this entity's skin image data"
*,*,AxisAlignedBB,func_700_a,addCoord,"Adds the coordinates to the bounding box extending it if the point lies outside the current ranges. Args: x, y, z"
*,*,AxisAlignedBB,func_701_b,calculateYOffset,"if instance and the argument bounding boxes overlap in the X and Z dimensions, calculate the offset between them in the Y dimension.  return var2 if the bounding boxes do not overlap or if var2 is closer to 0 then the calculated offset.  Otherwise return the calculated offset."
*,*,AxisAlignedBB,func_702_d,offset,"Offsets the current bounding box by the specified coordinates. Args: x, y, z"
*,*,FurnaceRecipes,func_21162_a,smelting,"Used to call methods addSmelting and getSmeltingResult."
*,*,ChunkLoader,func_663_a,storeChunkInCompound,"Stores the chunk into the supplied Compound. (could even be private static)"
*,*,NibbleArray,func_560_a,isValid,"Returns if the byte array is null or not."
*,*,IChunkLoader,func_660_b,saveExtraData,"Save extra data not associated with any Chunk.  Not saved during autosave, only during world unload.  Currently unused."
*,*,AxisAlignedBB,func_709_c,calculateZOffset,"if instance and the argument bounding boxes overlap in the Y and X dimensions, calculate the offset between them in the Z dimension.  return var2 if the bounding boxes do not overlap or if var2 is closer to 0 then the calculated offset.  Otherwise return the calculated offset."
*,*,ChunkLoader,func_665_a,chunkFileForXZ,"*"
*,*,NibbleArray,func_561_a,setNibble,"Sets the nibble of data at i << 11 | k << 7 | j to l."
*,*,NetworkManager,func_752_c,serverShutdown,"Server-only method to shut down the network."
*,*,EntityTrackerEntry,func_606_a,updatePlayerEntity,"*"
*,*,RecipesDyes,func_21165_a,addRecipes,"Adds the dye recipes to the CraftingManager."
*,*,NBTTagCompound,func_392_a,setCompoundTag,"Stores the given NBTTagCompound into the map with the given string key."
*,*,Entity,func_128_a,dropItem,"Drops an item stack at the entity's position. Args: itemID, count"
*,*,ChunkCache,func_443_c,getBlockMaterial,"Returns the block's material."
*,*,FurnaceRecipes,func_21161_a,getSmeltingResult,"Returns the smelting result of an item."
*,*,Vec3D,func_767_a,distanceTo,"Euclidean distance between this and the specified vector, returned as double."
*,*,EntityLiving,func_141_d,getLook,"interpolated look vector"
*,*,NBTTagCompound,func_396_a,setLong,"Stores a new NBTTagLong with the given long value into the map with the given string key."
*,*,InventoryPlayer,func_208_a,getStrVsBlock,"Gets the strength of the current item (tool) against the specified block, 1.0f if not holding anything."
*,*,IChunkProvider,func_360_a,saveChunks,"Two modes of operation: if passed true, save all Chunks in one go.  If passed false, save up to two chunks.  Return true if all chunks have been saved."
